market,snapshot_kst,snapshot_epoch,price,value_accel_pct,launch_score,bid_trade_value_15m,ask_trade_value_15m,buy_sell_ratio_15m,trade_count_15m,trade_unknown_value_15m,trade_coverage_15m,trade_oldest_timestamp,trade_newest_timestamp,total_bid_size,total_ask_size,orderbook_imbalance,day_open,day_high,day_high_return_pct,current_day_return_pct,drawdown_from_day_high_pct,gain_retrace_pct,buy_sell_ratio_change_15m,bid_trade_value_change_15m,ask_trade_value_change_15m,value_accel_change_15m,price_change_15m,buy_sell_ratio_change_30m,bid_trade_value_change_30m,ask_trade_value_change_30m,value_accel_change_30m,price_change_30m,buy_sell_ratio_change_45m,bid_trade_value_change_45m,ask_trade_value_change_45m,value_accel_change_45m,price_change_45m,buy_sell_ratio_change_60m,bid_trade_value_change_60m,ask_trade_value_change_60m,value_accel_change_60m,price_change_60m,delta_buy_sell_ratio,delta_bid_trade_value_15m,delta_ask_trade_value_15m,delta_value_accel_pct,delta_price_pct_15m,buy_pressure_trend,sell_pressure_trend,buy_sell_state,value_accel_direction,flow_signal,first_surge_retrace_gate,first_surge_retrace_seen,second_ignition_reentry,candidate_gate
KRW-VIRTUAL,2026-09-03T16:04:14.534971+09:00,1788419054,940.0,-52.884171064064574,8.0,15381294.49206483,12140392.896681499,1.2669519531175315,45,0.0,complete,1788418163576,1788419070613,252467.9430711,134923.3063655,0.3034261534728786,929.0,946.0,1.829924650161474,1.1840688912809538,0.6342494714587738,35.294117647058826,0.9577659825042666,1227.752258305527,224.02362986851622,0.11077711328954365,-0.2123142250530785,0.5905535336214186,49.30921606393295,-20.287018372448816,0.18345423566597674,0.0,-0.07602226466904694,179.5284627444729,196.30130620156083,0.2349141022542085,0.10649627263046302,,,,,,0.9577659825042666,14222848.37413509,8393631.309692338,0.11077711328954365,-0.2123142250530785,rising,rising,buy_advantage_accelerating,accelerating,leading_buy_inflow,False,False,False,pass
KRW-VTHO,2026-09-03T16:04:14.534971+09:00,1788419054,0.533,-84.10191137793043,10.0,0.0,80680.00000000281,0.0,3,0.0,complete,1788418350263,1788418593226,117302462.94754422,65704927.82635032,0.28194235709825843,0.526,0.536,1.9011406844106515,1.3307984790874583,0.5597014925373139,29.999999999999883,0.0,,655.4307116105132,0.003115643476689911,-0.37383177570093906,0.0,,1513.2773445297466,0.0039178141415305845,-0.37383177570093906,-2.5357395805062035,-100.0,-70.84487246500298,0.0041109392410305645,-0.37383177570093906,,,,,,0.0,0.0,70000.00000000281,0.003115643476689911,-0.37383177570093906,flat_or_na,rising,sell_only,accelerating,neutral,False,False,False,pass
KRW-VVV,2026-09-03T16:04:14.534971+09:00,1788419054,22450.0,,,321602.1871697,2107637.767529,0.15258892781502356,10,0.0,complete,1788418687173,1788419056065,4888.25485298,4423.5823701,0.04990126778937657,22360.0,22660.0,1.341681574239706,0.4025044722719251,0.9267431597528684,69.999999999999,0.1054746204505872,1234.2303493325496,311.9652695221564,,-0.39929015084294583,-0.2761858858658539,-63.0285269470853,3.88982147504342,,-0.3550821127385695,,-68.84104625185263,,,-0.5316792202038068,,,,,,0.1054746204505872,297498.2393521,1596032.0756284,,-0.39929015084294583,rising,rising,sell_advantage_weakening,flat_or_na,neutral,False,False,False,pass
KRW-W,2026-09-03T16:04:14.534971+09:00,1788419054,13.2,-43.107248389729904,11.0,0.0,29287.377777768,0.0,1,0.0,complete,1788418837246,1788418837246,28874005.3087433,20059597.36348794,0.18012996108821855,13.4,13.5,0.746268656716409,-1.4925373134328401,2.2222222222222276,300.00000000000296,0.0,,-76.61343716724191,0.0007767625954642199,0.0,,-100.0,,0.006945362697919677,-0.7518796992481258,,-100.0,,0.0677115999050173,-0.7518796992481258,,,,,,0.0,0.0,-95944.269075204,0.0007767625954642199,0.0,flat_or_na,falling,sell_only,accelerating,neutral,False,False,False,pass
KRW-WAL,2026-09-03T16:04:14.534971+09:00,1788419054,34.8,112.1888051203185,8.0,3018365.1126607237,5283442.088996614,0.5712876306426868,12,0.0,complete,1788418285045,1788419098716,1858574.54153118,2700425.45247637,-0.18465692302078032,35.4,35.4,0.0,-1.6949152542372947,1.6949152542372923,,,,,0.02634517562935912,0.28818443804032867,-0.6199235618712675,47.816533144447604,208.2172609306956,0.17691791094094356,0.5780346820809079,0.044224502152253264,-35.27339654942454,-40.28401057302551,0.2521355487868675,0.8695652173912993,,,,,,,3018365.1126607237,5283442.088996614,0.02634517562935912,0.28818443804032867,rising,rising,sell_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-WAVES,2026-09-03T16:04:14.534971+09:00,1788419054,302.0,59.81453194116413,7.0,21936867.993173674,998970.857672,21.959467410586246,21,0.0,complete,1788418163191,1788418816845,1004631.36567147,619776.59754266,0.23692002061312126,301.0,302.0,0.33222591362125353,0.33222591362125353,0.0,0.0,21.817354552229467,11892.840566034367,-22.387149888952685,0.7098596492952609,0.6666666666666599,20.717719253301052,2086.3988033085325,23.634905816982265,0.7828937140150956,0.6666666666666599,19.95280074391958,191689.36871108302,17425.804520561403,0.8170416611710678,0.6666666666666599,,,,,,21.817354552229467,21753951.628427673,-288149.58210400015,0.7098596492952609,0.6666666666666599,rising,falling,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-WAXP,2026-09-03T16:04:14.534971+09:00,1788419054,5.95,43.54838711389617,12.0,11812619.590853827,0.0,,27,0.0,complete,1788418272428,1788419046518,17211914.51692059,15018501.87801173,0.06805412043183333,5.93,6.5,9.612141652613836,0.337268128161905,8.46153846153846,96.49122807017527,,409.7030612594474,-100.0,0.0256864190442343,1.018675721561979,,63.06226539541668,-100.0,0.4692480968722563,0.8474576271186418,,185.35843941698022,-100.0,0.6262342029005765,1.018675721561979,,,,,,,9495070.317819148,-5857199.592018897,0.0256864190442343,1.018675721561979,rising,falling,buy_only,accelerating,neutral,False,False,False,pass
KRW-WCT,2026-09-03T16:04:14.534971+09:00,1788419054,50.1,89.7489676775372,7.0,73688.30279999999,675344.595145383,0.10911215301003029,5,0.0,complete,1788418701798,1788419114156,1392434.758595,1011072.848162,0.15866890096826583,49.7,50.7,2.012072434607637,0.8048289738430636,1.1834319526627246,59.99999999999955,,,,0.03318112668004858,-0.19920318725099584,,,,0.03318112668004858,-0.19920318725099584,,-70.1136684260794,,0.03318112668004858,-0.19920318725099584,,,,,,,73688.30279999999,675344.595145383,0.03318112668004858,-0.19920318725099584,rising,rising,sell_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-WET,2026-09-03T16:04:14.534971+09:00,1788419054,82.6,-20.764489714327738,4.0,200000.000000567,1151911.0199645443,0.17362452180266752,11,0.0,complete,1788418903949,1788419058634,726205.04311345,648979.4995659,0.05615649474730657,83.0,83.2,0.24096385542169418,-0.48192771084337727,0.7211538461538564,299.9999999999954,0.17362452180266752,,-12.255380045036258,0.07553980242854763,-0.361881785283491,-74.12538583843991,-82.36024970991846,7448.565006528495,0.07597559191283665,-0.361881785283491,,,,0.14165803120062037,-0.12091898428053804,,,,,,0.17362452180266752,200000.000000567,-160888.58023405494,0.07553980242854763,-0.361881785283491,rising,falling,sell_advantage_weakening,accelerating,leading_buy_inflow,False,False,False,pass
KRW-WIF,2026-09-03T16:04:14.534971+09:00,1788419054,276.0,,,38744.67260532,0.0,,1,0.0,complete,1788419051201,1788419051201,183566.82366163,444793.44159493,-0.41572746142157946,273.0,279.0,2.19780219780219,1.098901098901095,1.0752688172043012,50.0,,,,,0.0,,,,,0.0,,,-100.0,,0.0,,,,,,,38744.67260532,0.0,,0.0,rising,flat_or_na,buy_only,flat_or_na,neutral,False,False,False,pass
KRW-WLD,2026-09-03T16:04:14.534971+09:00,1788419054,512.0,-51.12754482141399,8.0,32595145.343170382,8689282.555064319,3.751189483897398,56,0.0,complete,1788418348012,1788419098561,969698.80405599,1171473.29745918,-0.09423553261337898,504.0,517.0,2.57936507936507,1.5873015873015817,0.9671179883945842,38.46153846153847,3.7503839297717416,162875.72674021678,-65.0015629386426,0.022896284173683057,0.0,2.286859744654418,18.672765002586587,-53.674411869236785,0.08341490233108573,-0.5825242718446644,2.5171866024745624,-16.36444751972965,-72.48699027519793,0.1643226984973012,-0.3891050583657574,,,,,,3.7503839297717416,32575145.343173373,-16138347.718341121,0.022896284173683057,0.0,rising,falling,buy_advantage_accelerating,accelerating,leading_buy_inflow,False,False,False,pass
KRW-WLFI,2026-09-03T16:04:14.534971+09:00,1788419054,76.9,-55.79788228041607,6.0,14699.999999587999,356981.841764079,0.04117856506915242,5,0.0,complete,1788418477782,1788418821051,4708116.66781323,2500424.44749568,0.3062606129316561,77.1,77.5,0.5188067444876765,-0.25940337224382715,0.7741935483870894,149.99999999999787,0.04117856506915242,,-94.01193769568756,0.0017725849279841555,-0.12987012987012436,0.04117856506915242,,-58.09702425899745,0.030346879476127242,-0.12987012987012436,-181.49510042738228,-99.18977795186402,3471.875210543277,0.03492009559964515,-0.25940337224382715,,,,,,0.04117856506915242,14699.999999587999,-5604576.732985391,0.0017725849279841555,-0.12987012987012436,rising,falling,sell_advantage_weakening,accelerating,leading_buy_inflow,False,False,False,pass
KRW-XAUT,2026-09-03T16:04:14.534971+09:00,1788419054,6072000.0,-4.53240074935356,7.0,14999.96094,460717.84884,0.0325578029541661,5,0.0,complete,1788418236374,1788418932447,28.23965987,17.59675309,0.23219327370332687,6042000.0,6093000.0,0.8440913604766731,0.49652432969216065,0.34465780403741997,41.17647058823529,,114.28578383693839,,0.017306108689108868,0.04943153732082095,0.0325578029541661,,-89.48061237392447,0.2304786846635043,0.16496205872649217,-1.1967362963259474,-90.44165079375132,260.89727229572526,0.25799663903431913,-0.27919198554771096,,,,,,,7999.9814400000005,460717.84884,0.017306108689108868,0.04943153732082095,rising,rising,sell_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-XCN,2026-09-03T16:04:14.534971+09:00,1788419054,4.49,-3.0826399337173904,7.0,0.0,49339.20704845441,0.0,1,0.0,complete,1788419263206,1788419263206,12408986.23274569,6741978.6624006,0.29591237837741347,4.51,4.85,7.538802660753885,-0.44345898004433115,7.422680412371123,105.88235294117626,,-100.0,,0.0,0.0,-0.40374178277824146,-100.0,-99.73339973744194,0.2763015222528864,0.4474272930648837,-1.2579878884502098,-100.0,-99.75570283704957,6.493424230720635,-0.6637168141592764,,,,,,,-19867.2566371594,49339.20704845441,0.0,0.0,falling,rising,sell_only,flat_or_na,neutral,False,False,False,pass
KRW-XEC,2026-09-03T16:04:14.534971+09:00,1788419054,0.0096,-43.70352217124399,4.0,25537490.100196086,9262239.77739435,2.757161411705569,58,0.0,complete,1788418190258,1788419287293,7163684648.280271,18440079055.138138,-0.440419406204422,0.00953,0.00969,1.6789087093389332,0.7345225603357708,0.9287925696594584,56.250000000000746,2.3633671251487187,426.6364629004809,-24.782629953307755,0.6335707829512813,0.0,2.7218024739572386,24136.016038906808,210.8123371917997,0.8496330418968299,0.20876826722338038,,1140.91796105119,,0.9244601896261244,0.0,,,,,,2.3633671251487187,20688321.480243932,-3051724.1004236117,0.6335707829512813,0.0,rising,falling,buy_advantage_accelerating,accelerating,leading_buy_inflow,False,False,False,pass
KRW-XLM,2026-09-03T16:04:14.534971+09:00,1788419054,242.0,-50.77975505432386,11.0,43525417.85350877,40549889.44439172,1.073379445662794,79,0.0,complete,1788418209642,1788419174832,13104874.4383054,9462324.51552437,0.1614090401840885,242.0,246.0,1.6528925619834656,0.0,1.6260162601626018,100.0,1.0475798872314377,3203.3097750984466,-20.602230735936356,0.05354421716236146,-0.8196721311475419,0.9647238588263208,3341.6315195731527,248.38797588788805,0.08147826395055802,-0.4115226337448541,-13.657639058998738,-63.10547398337225,406.3390655259484,0.09448457425389734,-0.8196721311475419,,,,,,1.0475798872314377,42207787.33088509,-10521935.142429605,0.05354421716236146,-0.8196721311475419,rising,falling,buy_advantage_accelerating,accelerating,leading_buy_inflow,False,False,False,pass
KRW-XPL,2026-09-03T16:04:14.534971+09:00,1788419054,120.0,-42.89605768566531,12.0,175952000.28921112,34264966.49747307,5.135040779981122,183,0.0,complete,1788418157257,1788419222263,9164441.24432973,9776606.33341505,-0.032319494820582016,115.0,120.0,4.347826086956519,4.347826086956519,0.0,0.0,2.6947907829987914,173.95366900558636,30.18697778805923,0.6761097010657409,0.8403361344537785,-35.916630531508766,148.94085498227687,1890.1376819779164,1.0753954683231015,1.6949152542372836,4.918401332370896,2564.601986476416,12.415446572847767,1.164726485140811,2.564102564102555,,,,,,2.6947907829987914,111725081.58142658,7945155.499743726,0.6761097010657409,0.8403361344537785,rising,rising,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-XRP,2026-09-03T16:04:14.534971+09:00,1788419054,1879.0,-53.72554315807507,8.0,1734116614.978587,569007248.1377401,3.047617795123073,1532,0.0,complete,1788418161605,1788419220543,2138876.91109839,2386502.98106509,-0.05471939944655466,1859.0,1885.0,1.3986013986013957,1.075847229693383,0.3183023872679045,23.076923076922956,2.181684703300985,345.7650336740242,26.657185967749196,0.04869977586035645,0.21333333333333204,1.951598816025506,413.07369789438866,84.51739961221492,0.16571499601432294,0.10655301012254537,2.207390462931965,96.13336649969683,-45.92608838568416,0.2070607152391446,0.21333333333333204,,,,,,2.181684703300985,1345096282.7452831,119757374.32274252,0.04869977586035645,0.21333333333333204,rising,rising,buy_advantage_accelerating,accelerating,leading_buy_inflow,False,False,False,pass
KRW-XTZ,2026-09-03T16:04:14.534971+09:00,1788419054,302.0,-49.0458927888945,7.0,3464848.61412506,0.0,,26,0.0,complete,1788419058279,1788419193211,249147.70823875,151098.22087473,0.24497310336470765,300.0,303.0,1.0000000000000009,0.6666666666666599,0.33003300330033003,33.333333333334075,,,,0.0,0.0,,-44.82188858104428,,0.5993679744549283,0.33222591362125353,,,,0.5993679744549283,1.0033444816053505,,,,,,,3464848.61412506,0.0,0.0,0.0,rising,flat_or_na,buy_only,flat_or_na,neutral,False,False,False,pass
KRW-YGG,2026-09-03T16:04:14.534971+09:00,1788419054,31.5,122.79299479985207,12.0,1932333.1722750606,480763.438710248,4.0193014207963955,17,0.0,complete,1788418225803,1788419057839,1632936.14318004,1937002.02991773,-0.08517399237585133,32.0,32.2,0.6250000000000089,-1.5625,2.1739130434782696,349.9999999999965,2.8351068101618266,144.5447778697504,-27.95051236669722,0.38263349582679496,0.31847133757962887,3.97734844742245,1580.0217296425872,-82.4641400302394,0.4447474506788467,0.0,4.0193014207963955,,-89.38635161169965,1.5779107218505857,0.31847133757962887,,,,,,2.8351068101618266,1142157.5696276545,-186504.92710673402,0.38263349582679496,0.31847133757962887,rising,falling,buy_advantage_accelerating,accelerating,leading_buy_inflow,False,False,False,pass
KRW-ZAMA,2026-09-03T16:04:14.534971+09:00,1788419054,73.9,-59.379028481336746,6.0,6709591.628801294,90376.31215198699,74.24059987663237,7,0.0,complete,1788418634062,1788419143417,1237720.98585718,1429515.495544,-0.07190757588395931,73.8,75.3,2.0325203252032464,0.13550135501356753,1.8592297476759514,93.33333333333246,,850.1864928619435,,0.13848632572869235,-0.5383580080753569,54.31678528733411,-51.4580072030533,-86.97287379293078,0.2485385859974727,0.40760869565219515,52.67135537798504,-55.161078342726874,-86.97287379293078,0.6169743615169807,0.5442176870748439,,,,,,,6003457.445753487,90376.31215198699,0.13848632572869235,-0.5383580080753569,rising,rising,buy_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-ZBT,2026-09-03T16:04:14.534971+09:00,1788419054,114.0,36.896207797703575,7.0,6937963.26096498,0.0,,9,0.0,complete,1788418289381,1788419064449,3567166.3109767,7259354.79863298,-0.34103184672859255,113.0,114.0,0.8849557522123908,0.8849557522123908,0.0,0.0,,1913.5758820498727,-100.0,0.0021204777587584545,0.0,,33.48246222211806,-100.0,0.037181358562968114,0.0,,5633.853934692227,,0.09033162353187407,0.0,,,,,,,6593403.946224781,-16197.559441999998,0.0021204777587584545,0.0,rising,falling,buy_only,accelerating,neutral,False,False,False,pass
KRW-ZETA,2026-09-03T16:04:14.534971+09:00,1788419054,47.2,-1.439122120392855,11.0,2517397.0296878642,5455005.142510287,0.46148389670067425,8,0.0,complete,1788418234665,1788419144893,1273717.30030252,2366205.68485791,-0.30014052193119095,46.1,47.4,2.819956616052055,2.386117136659438,0.4219409282700332,15.384615384615142,-11.252175912303576,-75.8439909343226,513.1422451823858,0.836647097317178,-0.42194092827003704,,237.21213994240117,,1.7441397938030456,0.6396588486140775,0.05416945851952004,205.79188892654042,169.8977197881621,1.75308912649359,0.6396588486140775,,,,,,-11.252175912303576,-7904014.151452832,4565324.944257492,0.836647097317178,-0.42194092827003704,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-ZIL,2026-09-03T16:04:14.534971+09:00,1788419054,3.38,341.5300746767346,8.0,4033456.145800464,575600.0,7.007394276929229,26,0.0,complete,1788418182185,1788419159852,29020810.83313423,37466114.71162076,-0.12702202439488142,3.43,3.45,0.5830903790087438,-1.4577259475218707,2.028985507246385,350.00000000000193,4.122345015906327,142.88646892790794,0.0,0.03365703287636279,-0.588235294117645,4.6477187153608615,-44.857788946296,-81.4313676821835,0.11769476312935012,-0.2949852507374673,5.237192309048513,382.8272239810617,21.971401673748048,0.26017544084294286,-0.588235294117645,,,,,,4.122345015906327,2372821.791155682,0.0,0.03365703287636279,-0.588235294117645,rising,flat_or_na,buy_advantage_accelerating,accelerating,leading_buy_inflow,False,False,False,pass
KRW-ZK,2026-09-03T16:04:14.534971+09:00,1788419054,12.3,1073.8445376604075,10.0,693304.4726609241,0.0,,6,0.0,complete,1788419061409,1788419104969,18807937.12892748,28616578.91907459,-0.20682639713643078,12.2,12.6,3.2786885245901676,0.819672131147553,2.3809523809523725,74.99999999999967,,,-100.0,0.0,0.0,,,-100.0,0.025150425476340388,0.0,,-72.27127990842152,,0.032856325402690345,-0.8064516129032251,,,,,,,693304.4726609241,-242185.57241107803,0.0,0.0,rising,falling,buy_only,flat_or_na,neutral,False,False,False,pass
KRW-ZKC,2026-09-03T16:04:14.534971+09:00,1788419054,63.6,8777.633345693861,12.0,2719794.5626696516,254520.45422593702,10.685956737509585,15,0.0,complete,1788418166761,1788419058104,1330108.16785856,1575162.72768451,-0.08434826514865934,66.1,66.8,1.0590015128593144,-3.782148260211793,4.790419161676641,457.14285714285296,10.678831762732045,3272.318218700117,-97.75147112792105,0.27405360138072865,0.15748031496063408,10.079211891241716,-28.217645898041155,-95.92422330782436,0.7422949006995623,-0.46948356807511304,-3.0546976657443725,-82.44774242089744,-77.43023752428635,1.1491580370675365,-0.9345794392523366,,,,,,10.678831762732045,2639143.9719991777,-11064900.76319488,0.27405360138072865,0.15748031496063408,rising,falling,buy_advantage_accelerating,accelerating,leading_buy_inflow,False,False,False,pass
KRW-ZKP,2026-09-03T16:04:14.534971+09:00,1788419054,62.2,487.9047979840801,7.0,1527487.9040117199,10309441.60676352,0.14816398038566997,43,0.0,complete,1788418203092,1788419210553,1597539.42399563,1783471.84762803,-0.054993139239997255,65.0,65.1,0.15384615384614886,-4.307692307692301,4.454685099846378,2900.000000000087,0.05983414003529071,123.61643409946872,33.31177977476596,0.04762363767667921,0.0,-0.5417567156843623,-16.025024762683383,291.02670714829577,0.14290344571287505,-0.47999999999999154,0.04094002416003566,37.67926214603621,-0.3636704474496488,0.1921036790126891,-0.16051364365969878,,,,,,0.05983414003529071,844403.9839218999,2576110.2956208633,0.04762363767667921,0.0,rising,rising,sell_advantage_weakening,accelerating,leading_buy_inflow,False,False,False,pass
KRW-ZORA,2026-09-03T16:04:14.534971+09:00,1788419054,10.4,1750.9973875978776,10.0,10959254.985173004,49512765.887986846,0.22134200723034178,63,0.0,complete,1788418243655,1788419288964,13388998.99612924,36670320.14309044,-0.46507466636159495,10.2,10.9,6.862745098039236,1.9607843137255054,4.587155963302751,71.42857142857129,-0.0034633067919984384,174.88648681168954,179.18759643257053,0.6880392264154125,-1.8867924528301772,-1.822566374225482,-4.491268070122645,781.9432882911622,1.1424273582292699,-3.703703703703709,0.12072703752005852,310.2537433969226,86.48817945549607,1.425089923591031,-2.8037383177569986,,,,,,-0.0034633067919984384,6972425.689820766,31778179.35167373,0.6880392264154125,-1.8867924528301772,rising,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
