market,name,price,ma15,ma50,ma120,slope15,gap50,gap120,conv50,conv120,f50up,f50down,f120up,f120down,golden_now,dead_now,up120_now,down120_now,value_accel_pct,ret5_pct,launch_score,launch_grade,delta_price_pct,delta_value_accel_pct,delta_launch_score,delta_slope15,delta_gap120,flag_score14,flag_value300,flag_ankr_like,flag_early_ignition,snapshot_kst,snapshot_epoch,bid_trade_value_15m,ask_trade_value_15m,buy_sell_ratio_15m,trade_count_15m,trade_unknown_value_15m,trade_coverage_15m,trade_oldest_timestamp,trade_newest_timestamp,total_bid_size,total_ask_size,orderbook_imbalance,day_open,day_high,day_high_return_pct,current_day_return_pct,drawdown_from_day_high_pct,gain_retrace_pct,buy_sell_ratio_change_15m,bid_trade_value_change_15m,ask_trade_value_change_15m,value_accel_change_15m,price_change_15m,buy_sell_ratio_change_30m,bid_trade_value_change_30m,ask_trade_value_change_30m,value_accel_change_30m,price_change_30m,buy_sell_ratio_change_45m,bid_trade_value_change_45m,ask_trade_value_change_45m,value_accel_change_45m,price_change_45m,buy_sell_ratio_change_60m,bid_trade_value_change_60m,ask_trade_value_change_60m,value_accel_change_60m,price_change_60m,delta_buy_sell_ratio,delta_bid_trade_value_15m,delta_ask_trade_value_15m,delta_price_pct_15m,buy_pressure_trend,sell_pressure_trend,buy_sell_state,value_accel_direction,flow_signal,first_surge_retrace_gate,first_surge_retrace_seen,second_ignition_reentry,candidate_gate
KRW-BIO,바이오프로토콜,35.5,39.10666666666667,36.656,44.34166666666667,-0.47505938242278223,-6.6855812600029205,11.806051494080059,-0.39091256575342614,-0.7601923668284941,,,,,False,False,False,False,-53.05657921411451,-6.824146981627299,7.0,B급,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,0.0,0.0,,0,0.0,complete,,,2804125.20848574,3418226.97763061,-0.09869286578073924,35.4,36.0,1.6949152542372836,0.28248587570622874,1.3888888888888888,83.33333333333246,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,flat_or_na,flat_or_na,unavailable,flat_or_na,neutral,False,False,False,pass
KRW-WLFI,월드리버티파이낸셜,77.0,80.22666666666667,80.21,85.98666666666666,-0.602956967043855,-0.020778789012192905,6.698712978756386,0.3989122417590093,0.38676767519212074,,0.05208862210036106,,,False,False,False,False,-55.828229159892196,-3.6250000000000115,6.0,관찰,0.0,0.004573216123517909,0.0,0.00825968448006087,-0.006848983970032307,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,0.0,851924.79877931,0.0,7,0.0,complete,1788415904495,1788416552686,4609304.90172153,3660173.65853081,0.11477522267882359,77.1,77.5,0.5188067444876765,-0.12970168612190802,0.6451612903225806,124.99999999999787,-181.53627899245143,-100.0,8424.156452803316,0.004573216123517909,-0.12970168612190802,,,,,,,,,,,,,,,,-181.53627899245143,-1814317.4495691922,841930.55707931,-0.12970168612190802,falling,rising,sell_only,accelerating,neutral,False,False,False,pass
KRW-TOKAMAK,토카막네트워크,450.0,429.1333333333333,451.04,558.625,1.1311861743912077,4.856923258838838,23.18042813455658,-1.255294607609995,-1.1155438896014196,3.8691501018124552,,,,False,False,False,False,-83.63406909378642,6.635071090047395,7.0,B급,0.0,0.014150203772217651,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,943593.75309672,614092.93181497,1.5365650770607315,11,0.0,complete,1788415925557,1788416664913,181265.3836245,315830.11108978,-0.27070196550991665,436.0,452.0,3.669724770642202,3.2110091743119185,0.4424778761061947,12.500000000000227,,-82.69189470526325,,0.014150203772217651,0.0,,,,,,,,,,,,,,,,,-4508151.178127261,614092.93181497,0.0,falling,rising,buy_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-SKY,스카이프로토콜,93.3,93.61999999999999,85.11200000000001,89.88833333333334,0.7677956371986205,-9.9962402481436,-4.151447165928083,-1.2622141019156223,-1.5313552985136434,,,,,False,False,False,False,-6.268276953491425,-1.7894736842105297,8.0,B급,0.0,0.003053907761707997,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,0.0,0.0,,0,0.0,complete,,,500955.01277989,816946.63366109,-0.23976874278482146,93.0,94.1,1.1827956989247213,0.3225806451612856,0.8501594048884136,72.72727272727289,,,-100.0,0.003053907761707997,0.0,,,,,,,,,,,,,,,,,0.0,-1250403.75519758,0.0,flat_or_na,falling,unavailable,accelerating,neutral,False,False,False,pass
KRW-CYBER,사이버,414.0,442.06666666666666,446.42,544.65,-0.07534659433393598,0.9751653898421561,18.834725664800022,-0.4817666029298146,-0.5255409274641927,2.024144853362161,,,,False,False,False,False,79.06205530335666,-3.944315545243615,5.0,관찰,0.0,0.062295296779453224,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,248031.96549914998,0.0,,2,0.0,complete,1788415848575,1788415848575,110510.91377993,32624.92154436,0.5441404108140404,410.0,414.0,0.9756097560975618,0.9756097560975618,0.0,0.0,,-72.95396797010952,,0.062295296779453224,0.0,,,,,,,,,,,,,,,,,-669041.4344917701,0.0,0.0,falling,flat_or_na,buy_only,accelerating,neutral,False,False,False,pass
KRW-SKR,시커,29.6,19.253333333333334,13.3398,15.468250000000001,7.240995172669895,-44.32999995002424,-24.470016539255134,-8.232082057182195,-9.505560578786618,,,,,False,False,False,False,1440.819711324404,92.20779220779221,8.0,B급,1.0238907849829282,0.5126227056546213,0.0,0.11139992573339086,-0.10919774072721111,False,True,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,69473945.84769312,83874013.73451197,0.8283131181440814,368,0.0,complete,1788415793682,1788416725523,11413529.93944776,8519707.65039479,0.1451757285292975,32.2,33.5,4.0372670807453215,-8.074534161490687,11.641791044776115,300.00000000000114,0.5359767746203437,198.89696598879544,5.489632137281131,0.5126227056546213,1.0238907849829282,,,,,,,,,,,,,,,,0.5359767746203437,46230502.871327326,4364765.256556556,1.0238907849829282,rising,rising,sell_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-DOGE,도지코인,114.0,119.2,106.9,122.55,0.5624296962879693,-11.506080449017771,2.7335781313749443,-0.7406334950600982,-1.0710896853588099,,,2.5521468171539796,,False,False,False,False,-40.93459733107954,-4.201680672268903,11.0,A급,0.8849557522123908,0.022124369976893377,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,4773984.17467434,9495503.661966432,0.5027626068742614,36,0.0,complete,1788415791339,1788416730399,96204727.84442979,94737266.98361556,0.007685375143041553,112.0,115.0,2.678571428571419,1.7857142857142794,0.8695652173913043,33.33333333333333,-6.6156704574131515,-89.56167602905512,47.792436180722575,0.022124369976893377,0.8849557522123908,,,,,,,,,,,,,,,,-6.6156704574131515,-40961175.87556687,3070612.1672791103,0.8849557522123908,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-WLD,월드코인,515.0,531.9333333333333,500.4,565.5583333333333,0.20092929800326065,-6.301625366373561,5.945452134321541,-0.7321797341249088,-0.09423807921753546,,,,,False,False,False,False,-51.21095972374508,-3.0131826741996215,8.0,B급,0.1945525291828787,0.08090779616621546,0.0,0.0125580811251913,-0.010402048921900331,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,27466407.597783655,18756982.70799517,1.4643297392429802,78,0.0,complete,1788415804803,1788416726670,869497.74415813,1240905.19300175,-0.17598887980294864,504.0,517.0,2.57936507936507,2.182539682539675,0.3868471953578337,15.384615384615385,0.23032685782014473,-29.52422362582735,-40.60947559447898,0.08090779616621546,0.1945525291828787,,,,,,,,,,,,,,,,0.23032685782014473,-11506426.772933975,-12825467.347373422,0.1945525291828787,falling,falling,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-PEPE,페페,0.00475,0.00513,0.0043348,0.004519166666666667,1.0638297872340496,-18.344560302666796,-13.516503780195455,-1.28904076942093,-1.8209896965463428,,,,,False,False,False,False,-29.82674956805501,-6.679764243614928,8.0,B급,0.0,0.05068809392950868,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,188913.07696151914,2002108.683918414,0.09435705387970704,9,0.0,complete,1788416034342,1788416555804,88696445273.58554,78463059117.07933,0.06121928988608381,0.00472,0.00478,1.2711864406779627,0.6355932203389703,0.6276150627615169,50.000000000000874,-1.1527682250146718,-98.81449958573785,-84.3311392844996,0.05068809392950868,0.0,,,,,,,,,,,,,,,,-1.1527682250146718,-15746389.407019174,-10775518.996043224,0.0,falling,falling,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-HBAR,헤데라,104.0,106.06666666666666,100.35799999999999,113.18,0.4355785619594821,-5.688302543560726,6.284973788066216,-0.5213347830756453,-0.7233242492409835,,,8.689012976768469,,False,False,False,False,-55.9028147112753,-0.952380952380949,12.0,A급,0.0,0.016269543846576084,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,1119950.0249857502,1441631.73642592,0.7768627706284547,8,0.0,complete,1788415828367,1788416583268,9997518.82704108,13171510.72055051,-0.13699287175536293,103.0,105.0,1.9417475728155331,0.9708737864077666,0.9523809523809524,50.0,0.2829965295328344,-0.6782493733881068,-36.85929935692462,0.016269543846576084,0.0,,,,,,,,,,,,,,,,0.2829965295328344,-7647.9260371499695,-841573.4256061604,0.0,falling,falling,sell_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-BCH,비트코인캐시,343000.0,355606.6666666667,320470.0,376049.1666666667,0.9271347751225179,-10.964104804401874,5.436124265665615,-1.0990121033908915,-1.5431882298630903,,,3.522657936645811,,False,False,False,False,-53.43265321386388,-0.40709508578075093,12.0,A급,0.3222026947861778,0.05024731067687327,0.0,0.02459745321754525,-0.020322993700667702,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,12695770.935301997,6510865.101109002,1.9499361049792776,44,0.0,complete,1788415904518,1788416738561,625.90416863,555.46644008,0.05962373537201387,336300.0,343000.0,1.992268807612252,1.992268807612252,0.0,0.0,0.943506244326775,-34.49856511991736,-66.19243071064571,0.05024731067687327,0.4686584651435233,,,,,,,,,,,,,,,,0.943506244326775,-6686660.851948004,-12747736.561090998,0.4686584651435233,falling,falling,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-NEWT,뉴턴프로토콜,55.1,57.25333333333333,58.106,76.76083333333332,0.26853473438410713,1.4674330820684118,25.413350992802314,-0.9203360185071896,-0.7898693683490705,1.5944536045091757,,,,False,False,False,False,246.18976209919038,-3.677758318739055,6.0,관찰,-0.36231884057971175,0.22161888464006552,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,5004.999999723,999290.86100855,0.005008551759066049,4,0.0,complete,1788416219084,1788416655618,1531300.50232565,888228.54479595,0.2657839377025593,55.0,55.6,1.090909090909098,0.1818181818181941,0.8992805755395683,83.33333333333232,-0.4032465401376722,-98.71547683598428,4.70354457643003,0.22161888464006552,-0.18115942028985588,,,,,,,,,,,,,,,,-0.4032465401376722,-384633.74999962904,44890.63984020008,-0.18115942028985588,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-SEI,세이,66.9,64.48,62.141999999999996,75.23583333333333,1.065830721003147,-3.7623507450677613,14.296157637650492,-1.2169713495159677,-1.0598229985593997,,,13.489193626749966,,False,False,False,False,1.6371546378406654,5.354330708661426,12.0,A급,0.0,0.05346576586402474,0.0,0.0,0.0,False,False,False,True,2026-09-03T15:24:42.648780+09:00,1788416682,2320084.3748416947,3191458.8455967447,0.7269667218309003,12,0.0,complete,1788415996163,1788416681942,3208925.8487137,2656403.66880247,0.09420138770740548,67.5,68.4,1.333333333333342,-0.8888888888888835,2.1929824561403506,166.66666666666583,,-46.434817822636695,,0.05346576586402474,0.0,,,,,,,,,,,,,,,,,-2011244.8217239147,3191458.8455967447,0.0,falling,rising,sell_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-BONK,봉크,0.00479,0.0045260000000000005,0.0045168000000000005,0.006315083333333333,1.9828751689950463,-0.2036840240878499,28.330320264974056,-2.897300044173584,-2.3516422959903722,,,12.047036368276837,,True,False,False,False,6625.104170795188,14.319809069212397,12.0,A급,0.20920502092049986,0.8593618245085963,0.0,0.060087126333185914,-0.038445983359864044,False,True,False,True,2026-09-03T15:24:42.648780+09:00,1788416682,23196740.299909804,36089226.1016748,0.6427608127300161,170,0.0,complete,1788415783744,1788416742469,41692477462.603836,26104982831.807236,0.22991266285061074,0.00539,0.0058,7.606679035250452,-11.131725417439696,17.41379310344827,246.3414634146343,-0.13929702443682923,-50.430423977998814,-39.68786732907584,0.8593618245085963,0.20920502092049986,,,,,,,,,,,,,,,,-0.13929702443682923,-23599585.51416223,-23748197.155408986,0.20920502092049986,falling,falling,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-JST,저스트,148.0,140.53333333333333,145.48,137.43333333333334,0.142517814726828,3.4002382916322924,-2.2556390977443566,0.2412503154109095,0.42425211991256406,,,,5.316742078293518,False,False,False,False,3.765285094666404,8.823529411764696,1.0,-,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,0.0,0.0,,0,0.0,complete,,,724585.82021022,5072337.12361318,-0.7500101942937628,149.0,150.0,0.6711409395973256,-0.6711409395973145,1.3333333333333335,199.99999999999835,,,-100.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,-49333.333332840004,0.0,flat_or_na,falling,unavailable,flat_or_na,neutral,False,False,False,pass
KRW-AAVE,에이브,175400.0,173186.66666666666,144134.0,132934.16666666666,1.742842595856331,-20.156706028186726,-30.280025827320543,-1.7881286584200367,-2.2019221163424914,,,,,False,False,False,False,-17.88148136341279,-0.39705048213273253,7.0,B급,0.40022870211549044,0.11746913428241967,0.0,0.01566600086162495,-0.01679369532207886,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,10683729.544809999,1001132.332405,10.671645694575352,20,0.0,complete,1788415821325,1788416614098,739.56265981,809.30899107,-0.04503041373400647,174900.0,176200.0,0.7432818753573489,0.2858776443682043,0.4540295119182747,61.53846153846245,10.07153636055946,58.373680818996654,-91.0940142840157,0.11746913428241967,0.2858776443682043,,,,,,,,,,,,,,,,10.07153636055946,3937829.917067999,-10239985.319605,0.2858776443682043,rising,falling,buy_advantage_accelerating,accelerating,leading_buy_inflow,False,False,False,pass
KRW-JTO,지토,581.0,710.5333333333333,769.68,848.8416666666667,-2.0404411764705976,7.684578872605064,16.29377288658074,1.0149350840404716,1.715990608901059,,,,,False,False,False,False,-65.84043758330337,-15.552325581395355,2.0,-,0.17241379310344307,0.03820033114561738,0.0,0.009191176470579876,-0.007032139926231196,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,664492.78162573,0.0,,5,0.0,complete,1788415832796,1788416127589,256359.53283709,242488.9631716,0.027805174870665306,579.0,583.0,0.6908462867012188,0.3454231433505983,0.34305317324185247,50.00000000000161,,-66.15665211103283,-100.0,0.03820033114561738,0.17241379310344307,,,,,,,,,,,,,,,,,-1298944.1212651702,-6517856.854747561,0.17241379310344307,falling,falling,buy_only,accelerating,neutral,False,False,False,pass
KRW-JUP,주피터,300.0,296.6666666666667,275.08,293.025,1.159354398726986,-7.847414085599354,-1.2427836077695449,-1.5565004586142632,-1.359304371353739,,,,,False,False,False,False,-42.93797779347138,-1.9607843137254943,9.0,B급,0.0,0.2890695311403846,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,2126179.9325880003,5487890.835677822,0.3874311636749952,19,0.0,complete,1788415952664,1788416549274,814957.62943579,377857.16905124,0.36644453182419395,308.0,308.0,0.0,-2.5974025974025983,2.5974025974025974,,-0.4943724199798206,-89.2873643299576,-75.61775765628356,0.2890695311403846,0.0,,,,,,,,,,,,,,,,-0.4943724199798206,-17721222.686860777,-17019845.566557184,0.0,falling,falling,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-PIEVERSE,파이버스,1503.0,1424.8,1163.02,1122.45,1.150078091722273,-22.508641295936442,-26.936611875807376,-0.21898591349237365,-0.9318423573438025,,,,,False,False,False,False,-42.39541758744247,-1.9607843137254943,7.0,B급,-0.5305039787798393,0.015486241094428976,0.0,-0.033129821572264184,0.03497705077816349,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,24065.99999622,1991499.9999927601,0.0120843585218717,14,0.0,complete,1788415817087,1788416709676,52315.24311797,75941.83778396,-0.1842127896552998,1538.0,1578.0,2.6007802340702213,-2.2756827048114436,4.752851711026616,187.5,-0.0905681728291921,-96.91292211767943,-73.77631932017476,0.015486241094428976,-0.3315649867373982,,,,,,,,,,,,,,,,-0.0905681728291921,-755506.1686893803,-5602781.00238723,-0.3315649867373982,falling,falling,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-ALT,알트레이어,8.46,8.738,8.6442,9.420916666666667,0.06871278057718477,-1.0851206589389404,7.248940743558223,-0.26463300431754194,-0.2782273473751391,,,,,False,False,False,False,-19.292505958228656,-1.969872537659323,9.0,B급,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,0.0,0.0,,0,0.0,complete,,,6523929.76520545,5596784.6097618,0.07649261642188938,8.37,8.54,2.0310633213858953,1.0752688172043223,0.936768149882884,47.058823529410546,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,flat_or_na,flat_or_na,unavailable,flat_or_na,neutral,False,False,False,pass
KRW-LAYER,솔레이어,92.9,94.26666666666667,90.398,105.03333333333333,0.40474330753390575,-4.279593206339376,10.250714059028878,-0.6791673182884368,-0.7409605832992178,,,13.834358115766857,,False,False,False,False,-26.15382521732833,-1.0649627263045747,11.0,A급,0.0,0.0031000822262932104,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,0.0,109147.12498745602,0.0,3,0.0,complete,1788416272375,1788416272381,1236427.32548303,671359.29267935,0.2961903744497198,92.4,93.6,1.298701298701288,0.5411255411255311,0.7478632478632358,58.33333333333376,,-100.0,,0.0031000822262932104,0.0,,,,,,,,,,,,,,,,,-1072350.943339081,109147.12498745602,0.0,falling,rising,sell_only,accelerating,neutral,False,False,False,pass
KRW-TRX,트론,449.0,465.0,469.84,488.95,-0.1574577726882409,1.0301379192916686,4.898251354944266,0.09586292591002898,0.13193168191310134,,,,,False,False,False,False,-25.721649379445356,-5.073995771670193,4.0,-,0.22321428571427937,0.12250167478786622,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,15863255.780336479,19824646.2255072,0.8001785050734558,42,0.0,complete,1788415792120,1788416747317,1490277.30210913,1029294.66238618,0.18296069579234597,448.0,449.0,0.22321428571427937,0.22321428571427937,0.0,0.0,0.6602847171720645,575.962717022735,18.17736213214809,0.12250167478786622,0.22321428571427937,,,,,,,,,,,,,,,,0.6602847171720645,13516490.880312718,3049313.0586195197,0.22321428571427937,rising,rising,sell_advantage_weakening,accelerating,leading_buy_inflow,False,False,False,pass
