market,days,price,ma15,ma50,ma120,rsi,adx,macd,signal,hist,hist_prev,mac_up,mac_cross,higher_low,support,resistance,near_support,near_resistance,volume_accel,value_accel,d1,d5,d20,candle,excluded,score,snapshot_kst,snapshot_epoch,value_accel_pct,launch_score,bid_trade_value_15m,ask_trade_value_15m,buy_sell_ratio_15m,trade_count_15m,trade_unknown_value_15m,trade_coverage_15m,trade_oldest_timestamp,trade_newest_timestamp,total_bid_size,total_ask_size,orderbook_imbalance,day_open,day_high,day_high_return_pct,current_day_return_pct,drawdown_from_day_high_pct,gain_retrace_pct,buy_sell_ratio_change_15m,bid_trade_value_change_15m,ask_trade_value_change_15m,value_accel_change_15m,price_change_15m,buy_sell_ratio_change_30m,bid_trade_value_change_30m,ask_trade_value_change_30m,value_accel_change_30m,price_change_30m,buy_sell_ratio_change_45m,bid_trade_value_change_45m,ask_trade_value_change_45m,value_accel_change_45m,price_change_45m,buy_sell_ratio_change_60m,bid_trade_value_change_60m,ask_trade_value_change_60m,value_accel_change_60m,price_change_60m,delta_buy_sell_ratio,delta_bid_trade_value_15m,delta_ask_trade_value_15m,delta_value_accel_pct,delta_price_pct_15m,buy_pressure_trend,sell_pressure_trend,buy_sell_state,value_accel_direction,flow_signal,first_surge_retrace_gate,first_surge_retrace_seen,second_ignition_reentry,candidate_gate
KRW-ORDER,200,46.7,44.84,43.361999999999995,55.80083333333334,59.02874648891488,32.3094943284833,1.0724959939255,0.6249304222986889,0.4475655716268112,0.48403623095255877,False,False,True,46.3,50.0,0.010799136069114423,0.06837606837606836,2.7074564347840853,2.76772571407694,0.0,0.006451612903225712,0.16999999999999993,-0.004255319148936176,False,11,2026-09-03T15:24:42.648780+09:00,1788416682,46.298229889629724,9.0,2793993.526463777,1247771.0281521732,2.2391876902298398,21,0.0,complete,1788416480780,1788416835739,1045213.54569356,1399327.94523029,-0.1448592305966146,47.0,49.8,5.957446808510625,-0.6382978723404209,6.224899598393564,110.71428571428565,-0.9155695050112218,1650.306803250589,2365.9804113461328,0.02688597715640384,-0.2136752136752018,,,,,,,,,,,,,,,,-0.9155695050112218,2634364.739026346,1197171.638862173,0.02688597715640384,-0.2136752136752018,rising,rising,buy_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-CKB,200,1.4,1.3753333333333333,1.2695999999999998,1.55775,57.85881653308345,39.7486197993342,0.04472464419882449,0.03971834422909379,0.005006299969730704,0.007946899671322158,False,False,True,1.36,1.4,0.022058823529411686,0.007194244604316502,1.610582951243395,1.654028077953591,0.014598540145985162,-0.027972027972028024,0.18803418803418803,0.014598540145985162,False,11,2026-09-03T15:24:42.648780+09:00,1788416682,137.9042975412266,14.0,1020049.9999999994,2193458.642358382,0.46504182039340985,6,0.0,complete,1788416136361,1788416380823,36446801.35757945,139515131.71432754,-0.5857422031993087,1.37,1.4,2.1897810218977964,2.1897810218977964,0.0,0.0,,636.0374055216179,,0.4961894300427616,0.7194244604316502,,,,,,,,,,,,,,,,,881463.2933533302,2193458.642358382,0.4961894300427616,0.7194244604316502,rising,rising,sell_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-ZIL,200,3.39,3.3160000000000003,3.3583999999999996,4.389583333333333,53.337143231518574,41.652002911870674,0.025858757552680967,-0.017729809324207695,0.04358856687688866,0.05158459950430231,False,False,True,3.18,3.5,0.0660377358490567,0.032448377581120846,1.910029388612278,2.042491818992784,-0.017391304347826098,0.03669724770642202,0.10423452768729646,-0.011661807580174988,False,11,2026-09-03T15:24:42.648780+09:00,1788416682,341.41237991360526,8.0,7314643.480422298,3099851.352259882,2.359675561568367,33,0.0,complete,1788416123874,1788416913348,29859774.72786215,41802759.83679839,-0.16665591276513084,3.43,3.45,0.5830903790087438,-1.1661807580174988,1.7391304347826102,300.00000000000193,0.5894735936876521,775.6036704999506,556.8679889079241,0.14248067771359274,-0.2941176470588225,,,,,,,,,,,,,,,,0.5894735936876521,6479260.563828791,2627937.451049147,0.14248067771359274,-0.2941176470588225,rising,rising,buy_advantage_accelerating,accelerating,leading_buy_inflow,False,False,False,pass
KRW-SOMI,200,151.0,152.93333333333334,137.86,171.55833333333334,54.022205985623195,55.186942394376196,5.561874704226085,5.54084827460579,0.021026429620294884,0.5590822760665652,False,False,True,151.0,152.0,0.0,0.0066225165562914245,2.541098635412105,2.5533382782331855,0.0,-0.05031446540880502,0.19841269841269837,0.0,False,11,2026-09-03T15:24:42.648780+09:00,1788416682,1232.6201571311956,12.0,1004033.93254083,3356458.361727,0.29913492864670127,10,0.0,complete,1788415899991,1788416923482,638178.54853892,1030012.93400028,-0.23488573677701444,151.0,158.0,4.635761589403975,0.0,4.430379746835443,100.0,0.29913492864670127,,-0.18116088471522573,0.25763672155312634,0.6666666666666599,,,,,,,,,,,,,,,,0.29913492864670127,1004033.93254083,-6091.6253054998815,0.25763672155312634,0.6666666666666599,rising,falling,sell_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-STRAX,200,12.9,12.986666666666668,12.774000000000001,14.938333333333333,51.59043998179834,51.71433675837657,0.12214335808063659,0.08155124325264894,0.04059211482798765,0.06202578748791375,False,False,True,12.5,13.0,0.03200000000000003,0.007751937984496138,2.237562143440401,2.337118744566958,0.0,-0.007692307692307665,0.10256410256410264,0.0078125,False,11,2026-09-03T15:24:42.648780+09:00,1788416682,142.1716897574623,11.0,11669641.592374535,9832220.345886856,1.186877549714021,16,0.0,complete,1788415903334,1788416491155,21973709.03030118,43490005.79134691,-0.3286751572174841,12.8,13.2,3.124999999999978,0.78125,2.272727272727265,74.99999999999983,-0.10015617341551564,0.5108894968803401,8.992628898744393,0.8103634587090482,0.0,,,,,,,,,,,,,,,,-0.10015617341551564,59315.93434049934,811224.6645907201,0.8103634587090482,0.0,rising,rising,buy_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-0G,200,258.0,238.8,232.38,394.40833333333336,55.016652609653136,21.608679381749116,8.324260311944812,2.552758009032506,5.771502302912306,6.818549324443202,False,False,True,251.0,271.0,0.0239043824701195,0.054474708171206254,1.7164597629341403,1.8783433795613353,0.007843137254901933,0.1576576576576576,0.1271929824561404,0.007843137254901933,False,10,2026-09-03T15:24:42.648780+09:00,1788416682,2585.851004237181,10.0,17271959.025497127,2959253.9044608003,5.836592459829572,37,0.0,complete,1788415825487,1788416502959,1421817.22866115,1750908.10282502,-0.1037249808226283,255.0,259.0,1.5686274509803866,1.17647058823529,0.3861003861003861,25.0,5.34914685472555,97.9743666402866,-83.46608306023855,0.4876487410324444,0.78125,,,,,,,,,,,,,,,,5.34914685472555,8547617.930935249,-14938827.446996002,0.4876487410324444,0.78125,rising,falling,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-DOOD,200,1.84,1.8513333333333333,1.9014000000000002,2.5242500000000003,49.2463787958773,26.629332373176332,-0.009524398654418231,-0.02003790284921703,0.010513504194798799,0.01204479485338739,False,False,True,1.8,1.94,0.022222222222222143,0.05434782608695654,0.7116664598288664,0.6891344214423282,0.005464480874316946,-0.016042780748663166,0.1428571428571428,0.005464480874316946,False,10,2026-09-03T15:24:42.648780+09:00,1788416682,-15.401746189320576,6.0,2621184.370813543,3657078.5034977156,0.7167427137007261,23,0.0,complete,1788415853603,1788416583478,57936425.37245108,101497198.61905967,-0.2732219976943385,1.83,1.84,0.5464480874316946,0.5464480874316946,0.0,0.0,-8.643623863751476,19.419653396606762,1459.571811442597,0.12664539488449478,0.5464480874316946,,,,,,,,,,,,,,,,-8.643623863751476,426248.8671001964,3422586.0308417156,0.12664539488449478,0.5464480874316946,rising,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-BOUNTY,200,16.8,15.860000000000001,18.137999999999998,22.299166666666668,49.569303158068145,27.19550926333474,-0.4029871537851477,-0.7401134413687266,0.3371262875835789,0.34827527687634763,False,False,True,15.7,17.2,0.06369426751592355,0.029940119760478945,1.9394968681157587,2.071883858976869,-0.05113636363636376,0.06369426751592355,-0.04571428571428571,-0.04022988505747127,False,10,2026-09-03T15:24:42.648780+09:00,1788416682,144.32367544667483,8.0,1159343.1777747122,602705.195615198,1.9235659261097597,9,0.0,complete,1788416439022,1788416632434,9402941.0912532,9407150.32536601,-0.00022377531398339587,17.4,17.4,0.0,-3.44827586206895,3.4482758620689538,,1.3704841178912106,118.26570275050558,-37.24218758985561,0.012675217992153875,0.5988023952095967,,,,,,,,,,,,,,,,1.3704841178912106,628181.7707533212,-357661.6056944261,0.012675217992153875,0.5988023952095967,rising,falling,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-TOKAMAK,200,450.0,429.1333333333333,451.04,558.625,57.87781802145267,37.53874011832482,-0.7024087251721767,-6.695253994610562,5.992845269438385,5.41980811090923,True,False,True,450.0,483.0,0.0,0.07333333333333325,0.24829544168450496,0.238390416754527,0.032110091743119185,0.06635071090047395,0.20320855614973254,0.032110091743119185,False,10,2026-09-03T15:24:42.648780+09:00,1788416682,-83.63406909378642,7.0,943593.75309672,614092.93181497,1.5365650770607315,11,0.0,complete,1788415925557,1788416664913,181265.3836245,315830.11108978,-0.27070196550991665,436.0,452.0,3.669724770642202,3.2110091743119185,0.4424778761061947,12.500000000000227,,-82.69189470526325,,0.014150203772217651,0.0,,,,,,,,,,,,,,,,,-4508151.178127261,614092.93181497,0.014150203772217651,0.0,falling,rising,buy_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-AHT,200,1.33,1.2953333333333332,1.3414,1.6157499999999998,52.09058566184393,45.60499092164931,0.006393256307290152,-0.01109948278199301,0.01749273908928316,0.02125369005034887,False,False,False,1.28,1.43,0.03125,0.08333333333333326,5.64190884956146,6.191401078948833,-0.022222222222222254,0.023255813953488413,0.1186440677966103,-0.022222222222222254,False,10,2026-09-03T15:24:42.648780+09:00,1788416682,1203.3778070757235,8.0,528014.5608536745,4489248.045344364,0.117617595535016,20,0.0,complete,1788415924201,1788416585785,196749820.27054378,181795662.93412635,0.03950425510250269,1.35,1.4,3.703703703703698,-1.4814814814814836,4.999999999999989,140.0000000000001,,37.86280962236936,,0.5729293088834311,0.0,,,,,,,,,,,,,,,,,145014.56085367466,4489248.045344364,0.5729293088834311,0.0,rising,rising,sell_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-CVC,200,28.0,27.39333333333333,26.746,32.93083333333333,56.87843032660142,25.885380709757936,0.412567351035225,0.21786311885608717,0.19470423217913785,0.20875195309731695,False,False,True,26.4,29.0,0.06060606060606055,0.03571428571428581,4.758916324555531,4.919817894464385,0.0035842293906811484,0.0,0.15226337448559657,0.0035842293906811484,False,10,2026-09-03T15:24:42.648780+09:00,1788416682,339.0273078049088,12.0,1364088.8050834797,253343.74014348,5.384339886633609,5,0.0,complete,1788415848087,1788416440683,3090632.59216383,8281491.99433314,-0.45645467236024045,27.9,29.8,6.810035842293916,0.35842293906811484,6.040268456375841,94.73684210526295,-27.820054554387564,-86.93577045536051,-19.434909385063882,0.15275431671153683,0.0,,,,,,,,,,,,,,,,-27.820054554387564,-9077313.808231696,-61114.716006400005,0.15275431671153683,0.0,falling,falling,buy_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-INJ,200,6545.0,7048.666666666667,6888.5,7318.333333333333,45.07584157190159,23.314958001073837,-18.92626249855948,56.85686000239547,-75.78312250095496,-67.22934449224088,False,False,True,6400.0,6620.0,0.01718749999999991,0.016897081413210335,8.339042314063413,7.758205928211254,0.007739938080495445,-0.09268292682926826,0.07781456953642385,0.0061823802163833985,False,10,2026-09-03T15:24:42.648780+09:00,1788416682,494.7755502003804,12.0,10607441.363164052,15084981.446643798,0.703178946602156,90,0.0,complete,1788415856767,1788416833318,19811.0348866,23535.32680975,-0.0859193661797827,6470.0,6665.0,3.0139103554868596,1.1591962905718622,1.8004501125281318,61.53846153846176,-0.01870453706075048,-49.31781883078913,-47.969674463583644,0.547199275943683,1.0030864197530853,,,,,,,,,,,,,,,,-0.01870453706075048,-10321889.455786593,-13907690.2138203,0.547199275943683,1.0030864197530853,falling,falling,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-CBK,200,246.0,241.6,241.44,285.69166666666666,58.131536739223925,38.34945233200914,1.8843274765988554,0.1522306629791862,1.7320968136196693,1.5818768188291987,True,False,True,236.0,251.0,0.05508474576271194,0.008032128514056325,1.625501738294263,1.6542136745368503,0.02892561983471076,0.02892561983471076,0.1116071428571428,0.02892561983471076,False,10,2026-09-03T15:24:42.648780+09:00,1788416682,37.53244983031012,7.0,4057906.5282671982,29040546.473261423,0.13973244380932862,122,0.0,complete,1788415792420,1788416756506,693648.08134143,872913.1617468,-0.11443221974008304,242.0,262.0,8.264462809917351,1.6528925619834656,6.106870229007633,80.00000000000006,0.008279234726792761,-57.72316087254248,-60.22809004361385,2.7145731961105284,-1.6000000000000014,,,,,,,,,,,,,,,,0.008279234726792761,-5540508.613492328,-43977185.1496535,2.7145731961105284,-1.6000000000000014,falling,falling,sell_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-LINEA,200,3.46,3.4313333333333333,3.3204000000000002,3.8618333333333337,56.20981201482424,28.440131969183053,0.05844783131185549,0.043186117475535676,0.015261713836319815,0.01882410338642345,False,False,True,3.44,3.62,0.005813953488372103,0.046242774566473965,1.1295738069377115,1.1380804360343153,0.0,0.0028985507246375164,0.1610738255033557,-0.0028818443804035088,False,10,2026-09-03T15:24:42.648780+09:00,1788416682,7.865611062468725,11.0,0.0,0.0,,0,0.0,complete,,,29073352.52285527,25522806.61948936,0.06503288801156923,3.47,3.49,0.5763688760807018,-0.2881844380403509,0.859598853868202,150.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,flat_or_na,flat_or_na,unavailable,flat_or_na,neutral,False,False,False,pass
KRW-ZKP,200,62.5,61.346666666666664,63.006,79.14166666666667,51.0104882348839,25.799926819966238,0.4590429395272295,-0.3119232754129353,0.7709662149401648,0.9676742219346717,False,False,True,62.7,65.2,0.0015948963317382603,0.03821656050955413,0.4709682558330515,0.39437736079660496,-0.03384615384615386,-0.10028653295128942,0.09598603839441533,-0.03384615384615386,False,10,2026-09-03T15:24:42.648780+09:00,1788416682,487.76189453836724,7.0,1818979.880250013,2636505.747126294,0.6899206960700323,22,0.0,complete,1788415819068,1788416649287,2196538.17648374,1812041.08550226,0.09591854516330206,65.0,65.1,0.15384615384614886,-3.8461538461538436,3.993855606758824,2600.000000000079,0.582696739844398,63.95272729399342,-74.51930322632322,0.049200233299814045,0.32102728731941976,,,,,,,,,,,,,,,,0.582696739844398,709526.008837254,-7710565.0984793715,0.049200233299814045,0.32102728731941976,rising,falling,sell_advantage_weakening,accelerating,leading_buy_inflow,False,False,False,pass
KRW-FCT2,200,9.9,9.394,9.8426,12.502749999999999,58.31056648239947,36.9949871877584,0.034800313387039594,-0.11865207884589174,0.15345239223293133,0.1566150070399459,False,False,True,9.63,10.1,0.028037383177569986,0.02020202020202011,1.065746110403671,1.1002655297443527,-0.01980198019801971,0.0399159663865547,0.1418685121107266,-0.01980198019801971,False,10,2026-09-03T15:24:42.648780+09:00,1788416682,-8.789729226488918,6.0,0.0,0.0,,0,0.0,complete,,,9609371.47173934,26535019.95980527,-0.4682786960218193,10.1,10.2,0.990099009900991,-1.9801980198019709,2.9411764705882253,299.99999999999886,,-100.0,-100.0,0.0,0.0,,,,,,,,,,,,,,,,,-100712.105798535,-31000.000000071,0.0,0.0,falling,falling,unavailable,flat_or_na,neutral,False,False,False,pass
KRW-MED,200,2.05,1.9886666666666666,1.93,2.320666666666667,62.51932422541469,38.298777917120766,0.03836601399887174,0.021672859429785696,0.016693154569086044,0.01763235673760433,False,False,True,2.03,2.07,0.009852216748768461,0.009756097560975618,2.9293168789728026,3.0287099993871545,-0.009661835748792313,0.02499999999999991,0.18497109826589586,-0.009661835748792313,False,10,2026-09-03T15:24:42.648780+09:00,1788416682,233.37989199670767,13.0,50558.31277999999,504349.9999999744,0.10024449842371877,4,0.0,complete,1788416849610,1788416849830,65398957.58544361,69546620.2886787,-0.03073581786506595,2.07,2.07,0.0,-0.9661835748792313,0.966183574879228,,,,,0.0,0.0,,,,,,,,,,,,,,,,,50558.31277999999,504349.9999999744,0.0,0.0,rising,rising,sell_advantage_weakening,flat_or_na,neutral,False,False,False,pass
KRW-SAHARA,200,12.0,11.6,11.814,24.910833333333336,54.58783359060545,25.024367898033855,-0.0707776984823667,-0.21671370452439212,0.14593600604202542,0.1266726760834891,True,False,True,11.4,12.3,0.06140350877192979,0.016528925619834878,0.8418970651096105,0.8372477640294065,0.03418803418803429,0.025423728813559254,0.09009009009009006,0.03418803418803429,False,10,2026-09-03T15:24:42.648780+09:00,1788416682,5.05705121425668,6.0,2584455.3460971517,45781159.576296,0.0564523784459863,56,0.0,complete,1788415967945,1788416801839,68067267.72068332,85998961.07983226,-0.11638951312533799,11.7,12.4,5.982905982905984,2.564102564102577,3.2258064516129057,57.142857142856926,-0.583940681871015,-71.13640334038907,227.4272493990556,0.1091404308590116,0.0,,,,,,,,,,,,,,,,-0.583940681871015,-6369575.492733133,31799073.58305,0.1091404308590116,0.0,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-MEGA,127,52.4,53.74666666666667,54.141999999999996,79.105,49.18278776160764,24.693541565099697,-0.41912122826751386,-0.5799919951785145,0.16087076691100066,0.15154744837526157,True,False,True,50.6,52.7,0.035573122529644285,0.005725190839694694,0.4379618670380642,0.4088487483415715,0.03762376237623766,-0.01872659176029967,0.19090909090909092,0.0335305719921104,False,10,2026-09-03T15:24:42.648780+09:00,1788416682,-32.69542313264289,6.0,3195511.601107116,187251.61157083,17.065335642776983,15,0.0,complete,1788415784555,1788416952047,1302754.4195085,1431540.03231765,-0.04710012585628374,50.7,52.6,3.747534516765283,3.3530571992110403,0.38022813688213464,10.526315789473745,15.404519177288888,-40.44708097030808,-94.20424710285411,0.0827778372460628,0.3831417624520883,,,,,,,,,,,,,,,,15.404519177288888,-2170323.7822330296,-3043590.263400098,0.0827778372460628,0.3831417624520883,falling,falling,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-XEC,200,0.00958,0.009746,0.0097498,0.009443666666666666,50.565982791546105,31.12756430029567,3.4718770653495434e-05,6.15906791856208e-05,-2.6871908532125367e-05,-3.069363919106161e-05,False,False,True,0.0093,0.0101,0.03010752688172058,0.05427974947807934,0.3960286498680357,0.3775769974293243,0.006302521008403339,-0.010330578512396604,0.04357298474945526,0.005246589716684014,False,10,2026-09-03T15:24:42.648780+09:00,1788416682,-44.55315521314082,4.0,105369.99999999993,2980010.3371310835,0.03535893774833069,7,0.0,complete,1788415960941,1788416579405,6486002777.46582,18237105858.356884,-0.47530847572559015,0.00953,0.00969,1.6789087093389332,0.5246589716684014,1.1351909184726596,68.75000000000091,,-94.87985996106329,,0.07482714772929455,-0.2083333333333215,,,,,,,,,,,,,,,,,-1952581.5247376307,2980010.3371310835,0.07482714772929455,-0.2083333333333215,falling,rising,sell_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-FLOCK,200,50.7,47.04666666666667,44.232,60.1625,56.725147110358876,32.07699706090214,1.9885837465050002,1.1241061331238411,0.8644776133811591,0.984390829902408,False,False,True,47.4,53.0,0.06751054852320681,0.04743083003952564,1.5179739563404335,1.4364811460854279,-0.04166666666666663,0.13963963963963977,0.21927710843373505,-0.03984819734345357,False,10,2026-09-03T15:24:42.648780+09:00,1788416682,3214.608587504401,12.0,8993187.828032587,45210774.81114933,0.19891691450983046,79,0.0,complete,1788415824720,1788416962030,2454833.77186673,1172008.33365163,0.35370313923047236,52.7,52.7,0.0,-3.7950664136622403,3.795066413662239,,-0.57073268624769,-34.4094653964205,153.7829872110875,1.2792114084008972,0.19762845849802257,,,,,,,,,,,,,,,,-0.57073268624769,-4717918.328345345,27396036.59406599,1.2792114084008972,0.19762845849802257,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-WAXP,200,5.9,5.834666666666666,5.5936,6.806916666666667,54.87110934194465,35.559502676789336,0.10684249445879779,0.08242188126230496,0.02442061319649283,0.032772750109128876,False,False,False,5.87,5.98,0.0017035775127767216,0.017006802721088565,3.193969885897162,3.225910354835836,-0.00843170320404718,-0.015075376884422065,0.11999999999999988,-0.00843170320404718,False,9,2026-09-03T15:24:42.648780+09:00,1788416682,43.07913901702391,12.0,7244238.611679348,9883926.63899278,0.7329312404141408,61,0.0,complete,1788415823466,1788416575633,20735833.11729013,12331538.27504446,0.2541567257503234,5.93,6.5,9.612141652613836,-0.5059021922428242,9.230769230769226,105.26315789473675,-1.1284013299280868,74.99967802176815,344.42450060835944,0.1569861060283202,0.1697792869270076,,,,,,,,,,,,,,,,-1.1284013299280868,3104666.074421171,7659943.347013386,0.1569861060283202,0.1697792869270076,rising,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-BORA,200,31.0,30.1,30.13,37.64,58.59877987877762,37.254363275643406,0.2763836297043518,0.01398025506728793,0.26240337463706387,0.2526691223018722,True,False,True,29.1,31.2,0.06529209621993126,0.006451612903225712,0.43005919942855403,0.42282516044597435,0.016393442622950838,0.03333333333333344,0.1439114391143912,0.016393442622950838,False,9,2026-09-03T15:24:42.648780+09:00,1788416682,-35.98852680583722,6.0,316387.934189804,308526.4719235441,1.0254806733997466,10,0.0,complete,1788416511577,1788416656255,4920170.14169577,5994374.14824697,-0.09841950135664665,30.5,32.0,4.918032786885251,1.6393442622950838,3.125,66.66666666666666,0.957316355323546,-30.932185077085883,-95.40902073792819,0.04122478085522374,0.0,,,,,,,,,,,,,,,,0.957316355323546,-141695.08833367,-6411749.406306251,0.04122478085522374,0.0,falling,falling,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-HUNT,200,125.0,118.86666666666666,115.12,126.08333333333333,65.65319931422913,36.833253423075554,2.1950319686753232,1.418120577305594,0.7769113913697292,0.56097790114944,True,False,True,120.0,126.0,0.04166666666666674,0.008000000000000007,1.7770695658649598,1.8205488496947113,0.016260162601626105,0.050420168067226934,0.12612612612612617,0.016260162601626105,False,9,2026-09-03T15:24:42.648780+09:00,1788416682,57.109290517911425,13.0,5529.0,5349658.57569178,0.0010335239009687696,5,0.0,complete,1788416442169,1788416543601,2573030.94930637,3637542.39475163,-0.1714030873596778,123.0,128.0,4.065040650406515,1.6260162601626105,2.34375,59.999999999999886,-0.23634741442595147,-99.50003978703087,14.831427090841975,0.12566906474757644,0.0,,,,,,,,,,,,,,,,-0.23634741442595147,-1100359.0,690952.5827237405,0.12566906474757644,0.0,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-FIL,200,1120.0,1019.0666666666667,1018.56,1180.6166666666666,62.3052392372011,24.564914559769417,10.398187603484757,-5.723240104326722,16.121427707811478,11.032284710429176,True,False,True,1113.0,1145.0,0.0062893081761006275,0.022321428571428603,2.3865709769290464,2.5045385934483693,0.018181818181818077,0.17894736842105252,0.16303219106957423,0.016333938294010864,False,9,2026-09-03T15:24:42.648780+09:00,1788416682,88.4855371742008,11.0,4026662.5868902206,3855977.2563925805,1.0442651289539304,17,0.0,complete,1788415785461,1788416652132,68852.3261435,129142.35284476,-0.30450326750869333,1102.0,1146.0,3.992740471869327,1.6333938294010864,2.2687609075043627,59.090909090909136,-2.7521751123655958,-9.107852926181003,230.43965100763458,0.06489697670065198,0.0,,,,,,,,,,,,,,,,-2.7521751123655958,-403491.9605867192,2689053.96355098,0.06489697670065198,0.0,falling,rising,buy_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-BEAM,200,2.1,2.1146666666666665,2.0862,2.2738333333333336,51.00380740984836,39.061688757040386,0.027032219411454506,0.01875671280058678,0.008275506610867726,0.013212294066240797,False,False,True,2.1,2.26,0.0,0.07619047619047614,0.1752902126877902,0.14322054346636712,-0.01869158878504673,-0.02777777777777779,0.09375,-0.01869158878504673,False,9,2026-09-03T15:24:42.648780+09:00,1788416682,-85.72609636069228,12.0,0.0,5588199.33909797,0.0,7,0.0,complete,1788416066146,1788416109691,79474589.11114638,69158552.32622333,0.0694060334401932,2.14,2.16,0.9345794392523477,-1.869158878504673,2.77777777777778,299.99999999999767,-0.1241521865940038,-100.0,206.84698369417623,0.019664095744673205,0.0,,,,,,,,,,,,,,,,-0.1241521865940038,-226101.99999999139,3767031.2533567282,0.019664095744673205,0.0,falling,rising,sell_only,accelerating,neutral,False,False,False,pass
KRW-MOVE,200,11.8,11.432666666666668,11.6472,16.83716666666667,54.26387590725436,42.31748597414548,0.21244439079796607,0.021170486186110053,0.191273904611856,0.223523163763673,False,False,True,10.8,13.8,0.09259259259259256,0.1694915254237288,0.23620003889111613,0.22967265144924015,0.008547008547008739,-0.06349206349206338,0.2266112266112268,0.008547008547008739,False,9,2026-09-03T15:24:42.648780+09:00,1788416682,-56.44452248669904,6.0,2041715.087456122,30748280.594049983,0.06640095146820044,66,0.0,complete,1788415782772,1788416575790,32190872.67191477,45432628.4990819,-0.17058952027939184,11.7,12.0,2.564102564102577,0.8547008547008739,1.6666666666666607,66.66666666666609,-27.311290080282276,-36.59817023434924,26041.127013863705,0.07248560329362874,0.0,,,,,,,,,,,,,,,,-27.311290080282276,-1178562.7736132173,30630656.435849983,0.07248560329362874,0.0,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-LPT,200,1836.0,1894.1333333333334,1893.72,2414.383333333333,46.871245428633486,27.59056953851078,-7.3111552140846925,-7.864276857445805,0.5531216433611128,2.1513419681799775,False,False,True,1760.0,1882.0,0.04318181818181821,0.025054466230936878,0.37856403081154166,0.3553894717007088,0.01661129568106312,-0.019230769230769273,0.08190925162050688,0.008237232289950658,False,9,2026-09-03T15:24:42.648780+09:00,1788416682,-26.5282483932892,8.0,0.0,0.0,,0,0.0,complete,,,22853.03264382,20067.64082661,0.06489627473177888,1821.0,1841.0,1.098297638660073,0.8237232289950658,0.27159152634437805,24.99999999999899,,-100.0,-100.0,0.0,0.0,,,,,,,,,,,,,,,,,-36305.351334,-245353.81907556,0.0,0.0,falling,falling,unavailable,flat_or_na,neutral,False,False,False,pass
